college_name,state,city,college_type,quota,category,opening_rank,closing_rank,annual_fee,year,mbbs_seats,nmc_ranking,course_type,bond_years,bond_penalty
AIIMS Bhubaneswar,Odisha,Bhubaneswar,CENTRAL,AIQ,ST,26664,58080,1628,2021,100,25,MBBS,0,0
AIIMS Bhubaneswar,Odisha,Bhubaneswar,CENTRAL,AIQ,EWS,3168,10560,1628,2021,100,25,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,GEN,32,3264,1628,2025,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,OBC,3590,11424,1628,2025,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,SC,11750,32640,1628,2025,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,ST,32966,71808,1628,2025,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,EWS,3916,13056,1628,2025,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,GEN-PH,3264,48960,1628,2025,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,OBC-PH,16320,81600,1628,2025,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,SC-PH,32640,130560,1628,2025,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,ST-PH,48960,163200,1628,2025,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,GEN,32,3200,1628,2024,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,OBC,3520,11200,1628,2024,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,SC,11520,32000,1628,2024,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,ST,32320,70400,1628,2024,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,EWS,3840,12800,1628,2024,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,GEN-PH,3200,48000,1628,2024,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,OBC-PH,16000,80000,1628,2024,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,SC-PH,32000,128000,1628,2024,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,ST-PH,48000,160000,1628,2024,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,GEN,30,3040,1628,2023,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,OBC,3344,10640,1628,2023,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,SC,10944,30400,1628,2023,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,ST,30704,66880,1628,2023,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,EWS,3648,12160,1628,2023,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,GEN-PH,3040,45600,1628,2023,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,OBC-PH,15200,76000,1628,2023,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,SC-PH,30400,121600,1628,2023,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,ST-PH,45600,152000,1628,2023,100,28
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,GEN,28,2880,1628,2022,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,OBC,3168,10080,1628,2022,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,SC,10368,28800,1628,2022,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,ST,29088,63360,1628,2022,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,EWS,3456,11520,1628,2022,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,GEN,28,2816,1628,2021,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,OBC,3097,9856,1628,2021,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,SC,10137,28160,1628,2021,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,ST,28441,61952,1628,2021,100,28,MBBS,0,0
AIIMS Raipur,Chhattisgarh,Raipur,CENTRAL,AIQ,EWS,3379,11264,1628,2021,100,28,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,GEN,38,3876,1628,2025,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,OBC,4263,13566,1628,2025,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,SC,13953,38760,1628,2025,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,ST,39147,85272,1628,2025,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,EWS,4651,15504,1628,2025,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,GEN-PH,3876,58140,1628,2025,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,OBC-PH,19380,96900,1628,2025,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,SC-PH,38760,155040,1628,2025,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,ST-PH,58140,193800,1628,2025,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,GEN,38,3800,1628,2024,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,OBC,4180,13300,1628,2024,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,SC,13680,38000,1628,2024,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,ST,38380,83600,1628,2024,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,EWS,4560,15200,1628,2024,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,GEN-PH,3800,57000,1628,2024,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,OBC-PH,19000,95000,1628,2024,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,SC-PH,38000,152000,1628,2024,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,ST-PH,57000,190000,1628,2024,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,GEN,36,3610,1628,2023,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,OBC,3971,12635,1628,2023,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,SC,12996,36100,1628,2023,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,ST,36461,79420,1628,2023,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,EWS,4332,14440,1628,2023,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,GEN-PH,3610,54150,1628,2023,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,OBC-PH,18050,90250,1628,2023,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,SC-PH,36100,144400,1628,2023,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,ST-PH,54150,180500,1628,2023,100,30
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,GEN,34,3420,1628,2022,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,OBC,3762,11970,1628,2022,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,SC,12312,34200,1628,2022,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,ST,34542,75240,1628,2022,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,EWS,4104,13680,1628,2022,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,GEN,33,3344,1628,2021,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,OBC,3678,11704,1628,2021,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,SC,12038,33440,1628,2021,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,ST,33774,73568,1628,2021,100,30,MBBS,0,0
AIIMS Nagpur,Maharashtra,Nagpur,CENTRAL,AIQ,EWS,4012,13376,1628,2021,100,30,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,GEN,42,4284,1628,2025,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,OBC,4712,14994,1628,2025,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,SC,15422,42840,1628,2025,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,ST,43268,94248,1628,2025,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,EWS,5140,17136,1628,2025,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,GEN-PH,4284,64260,1628,2025,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,OBC-PH,21420,107100,1628,2025,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,SC-PH,42840,171360,1628,2025,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,ST-PH,64260,214200,1628,2025,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,GEN,42,4200,1628,2024,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,OBC,4620,14700,1628,2024,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,SC,15120,42000,1628,2024,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,ST,42420,92400,1628,2024,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,EWS,5040,16800,1628,2024,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,GEN-PH,4200,63000,1628,2024,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,OBC-PH,21000,105000,1628,2024,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,SC-PH,42000,168000,1628,2024,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,ST-PH,63000,210000,1628,2024,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,GEN,39,3990,1628,2023,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,OBC,4389,13965,1628,2023,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,SC,14364,39900,1628,2023,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,ST,40299,87780,1628,2023,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,EWS,4788,15960,1628,2023,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,GEN-PH,3990,59850,1628,2023,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,OBC-PH,19950,99750,1628,2023,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,SC-PH,39900,159600,1628,2023,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,ST-PH,59850,199500,1628,2023,100,35
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,GEN,37,3780,1628,2022,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,OBC,4158,13230,1628,2022,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,SC,13608,37800,1628,2022,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,ST,38178,83160,1628,2022,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,EWS,4536,15120,1628,2022,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,GEN,36,3696,1628,2021,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,OBC,4065,12936,1628,2021,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,SC,13305,36960,1628,2021,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,ST,37329,81312,1628,2021,100,35,MBBS,0,0
AIIMS Mangalagiri,Andhra Pradesh,Mangalagiri,CENTRAL,AIQ,EWS,4435,14784,1628,2021,100,35,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,GEN,56,5610,1628,2025,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,OBC,6171,19635,1628,2025,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,SC,20196,56100,1628,2025,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,ST,56661,123420,1628,2025,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,EWS,6732,22440,1628,2025,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,GEN-PH,5610,84150,1628,2025,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,OBC-PH,28050,140250,1628,2025,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,SC-PH,56100,224400,1628,2025,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,ST-PH,84150,280500,1628,2025,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,GEN,55,5500,1628,2024,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,OBC,6050,19250,1628,2024,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,SC,19800,55000,1628,2024,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,ST,55550,121000,1628,2024,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,EWS,6600,22000,1628,2024,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,GEN-PH,5500,82500,1628,2024,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,OBC-PH,27500,137500,1628,2024,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,SC-PH,55000,220000,1628,2024,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,ST-PH,82500,275000,1628,2024,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,GEN,52,5225,1628,2023,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,OBC,5747,18287,1628,2023,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,SC,18810,52250,1628,2023,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,ST,52772,114950,1628,2023,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,EWS,6270,20900,1628,2023,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,GEN-PH,5225,78375,1628,2023,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,OBC-PH,26125,130625,1628,2023,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,SC-PH,52250,209000,1628,2023,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,ST-PH,78375,261250,1628,2023,100,40
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,GEN,49,4950,1628,2022,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,OBC,5445,17325,1628,2022,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,SC,17820,49500,1628,2022,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,ST,49995,108900,1628,2022,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,EWS,5940,19800,1628,2022,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,GEN,48,4840,1628,2021,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,OBC,5324,16940,1628,2021,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,SC,17424,48400,1628,2021,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,ST,48884,106480,1628,2021,100,40,MBBS,0,0
AIIMS Gorakhpur,Uttar Pradesh,Gorakhpur,CENTRAL,AIQ,EWS,5808,19360,1628,2021,100,40,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,GEN,59,5916,1628,2025,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,OBC,6507,20706,1628,2025,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,SC,21297,59160,1628,2025,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,ST,59751,130152,1628,2025,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,EWS,7099,23664,1628,2025,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,GEN-PH,5916,88740,1628,2025,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,OBC-PH,29580,147900,1628,2025,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,SC-PH,59160,236640,1628,2025,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,ST-PH,88740,295800,1628,2025,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,GEN,58,5800,1628,2024,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,OBC,6380,20300,1628,2024,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,SC,20880,58000,1628,2024,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,ST,58580,127600,1628,2024,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,EWS,6960,23200,1628,2024,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,GEN-PH,5800,87000,1628,2024,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,OBC-PH,29000,145000,1628,2024,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,SC-PH,58000,232000,1628,2024,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,ST-PH,87000,290000,1628,2024,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,GEN,55,5510,1628,2023,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,OBC,6061,19285,1628,2023,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,SC,19836,55100,1628,2023,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,ST,55651,121220,1628,2023,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,EWS,6612,22040,1628,2023,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,GEN-PH,5510,82650,1628,2023,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,OBC-PH,27550,137750,1628,2023,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,SC-PH,55100,220400,1628,2023,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,ST-PH,82650,275500,1628,2023,100,42
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,GEN,52,5220,1628,2022,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,OBC,5742,18270,1628,2022,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,SC,18792,52200,1628,2022,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,ST,52722,114840,1628,2022,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,EWS,6264,20880,1628,2022,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,GEN,51,5104,1628,2021,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,OBC,5614,17864,1628,2021,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,SC,18374,51040,1628,2021,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,ST,51550,112288,1628,2021,100,42,MBBS,0,0
AIIMS Bathinda,Punjab,Bathinda,CENTRAL,AIQ,EWS,6124,20416,1628,2021,100,42,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,GEN,61,6120,1628,2025,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,OBC,6732,21420,1628,2025,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,SC,22032,61200,1628,2025,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,ST,61812,134640,1628,2025,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,EWS,7344,24480,1628,2025,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,GEN-PH,6120,91800,1628,2025,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,OBC-PH,30600,153000,1628,2025,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,SC-PH,61200,244800,1628,2025,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,ST-PH,91800,306000,1628,2025,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,GEN,60,6000,1628,2024,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,OBC,6600,21000,1628,2024,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,SC,21600,60000,1628,2024,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,ST,60600,132000,1628,2024,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,EWS,7200,24000,1628,2024,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,GEN-PH,6000,90000,1628,2024,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,OBC-PH,30000,150000,1628,2024,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,SC-PH,60000,240000,1628,2024,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,ST-PH,90000,300000,1628,2024,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,GEN,57,5700,1628,2023,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,OBC,6270,19950,1628,2023,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,SC,20520,57000,1628,2023,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,ST,57570,125400,1628,2023,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,EWS,6840,22800,1628,2023,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,GEN-PH,5700,85500,1628,2023,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,OBC-PH,28500,142500,1628,2023,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,SC-PH,57000,228000,1628,2023,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,ST-PH,85500,285000,1628,2023,100,44
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,GEN,54,5400,1628,2022,100,44,MBBS,0,0
AIIMS Kalyani,West Bengal,Kalyani,CENTRAL,AIQ,OBC,5940,18900,1628,2022,100,44,MBBS,0,0
